"ID","Gene","TO_annotation","TO_ID"
"3808","GRMZM2G058227","plant structure morphology trait","TO:0000839"
"3809","GRMZM2G058227","whole plant morphology trait","TO:0000398"
"3810","GRMZM2G058227","whole plant size","TO:1000012"
"3811","GRMZM2G058227","plant height","TO:0000207"
"3812","GRMZM2G058244","plant morphology trait","TO:0000017"
"3813","GRMZM2G058244","plant structure morphology trait","TO:0000839"
"3814","GRMZM2G058244","whole plant morphology trait","TO:0000398"
"3815","GRMZM2G058244","whole plant size","TO:1000012"
"3816","GRMZM2G058244","plant height","TO:0000207"
"3817","GRMZM2G172512","plant morphology trait","TO:0000017"
"3818","GRMZM2G172512","plant structure morphology trait","TO:0000839"
"3819","GRMZM2G172512","whole plant morphology trait","TO:0000398"
"3820","GRMZM2G172512","whole plant size","TO:1000012"
"3821","GRMZM2G172512","plant height","TO:0000207"
"3822","GRMZM2G076468","plant morphology trait","TO:0000017"
"3823","GRMZM2G076468","plant structure morphology trait","TO:0000839"
"3824","GRMZM2G076468","whole plant morphology trait","TO:0000398"
"3825","GRMZM2G076468","whole plant size","TO:1000012"
"3826","GRMZM2G076468","plant height","TO:0000207"
"3827","GRMZM2G044481","plant morphology trait","TO:0000017"
"3828","GRMZM2G044481","plant structure morphology trait","TO:0000839"
"3829","GRMZM2G044481","whole plant morphology trait","TO:0000398"
"3830","GRMZM2G044481","whole plant size","TO:1000012"
"3831","GRMZM2G044481","plant height","TO:0000207"
"3832","GRMZM2G343688","plant morphology trait","TO:0000017"
"3833","GRMZM2G343688","plant structure morphology trait","TO:0000839"
"3834","GRMZM2G343688","whole plant morphology trait","TO:0000398"
"3835","GRMZM2G343688","whole plant size","TO:1000012"
"3836","GRMZM2G343688","plant height","TO:0000207"
"3837","GRMZM2G044908","plant morphology trait","TO:0000017"
"3838","GRMZM2G044908","plant structure morphology trait","TO:0000839"
"3839","GRMZM2G044908","whole plant morphology trait","TO:0000398"
"3840","GRMZM2G044908","whole plant size","TO:1000012"
"3841","GRMZM2G044908","plant height","TO:0000207"
"3842","GRMZM2G098714","whole plant morphology trait","TO:0000398"
"3843","GRMZM2G098714","whole plant size","TO:1000012"
"3844","GRMZM2G098714","plant height","TO:0000207"
"3845","GRMZM2G098667","whole plant morphology trait","TO:0000398"
"3846","GRMZM2G098667","whole plant size","TO:1000012"
"3847","GRMZM2G098667","plant height","TO:0000207"
"3848","GRMZM2G099023","plant morphology trait","TO:0000017"
"3849","GRMZM2G099023","plant structure morphology trait","TO:0000839"
"3850","GRMZM2G099023","whole plant morphology trait","TO:0000398"
"3851","GRMZM2G099023","whole plant size","TO:1000012"
"3852","GRMZM2G099023","plant height","TO:0000207"
"3853","AC204213.1_FG007","plant morphology trait","TO:0000017"
"3854","AC204213.1_FG007","plant structure morphology trait","TO:0000839"
"3855","AC204213.1_FG007","whole plant morphology trait","TO:0000398"
"3856","AC204213.1_FG007","whole plant size","TO:1000012"
"3857","AC204213.1_FG007","plant height","TO:0000207"
"3858","GRMZM2G174136","plant morphology trait","TO:0000017"
"3859","GRMZM2G174136","plant structure morphology trait","TO:0000839"
"3860","GRMZM2G174136","whole plant morphology trait","TO:0000398"
"3861","GRMZM2G174136","whole plant size","TO:1000012"
"3862","GRMZM2G174136","plant height","TO:0000207"
"3863","GRMZM2G174210","plant morphology trait","TO:0000017"
"3864","GRMZM2G174210","plant structure morphology trait","TO:0000839"
"3865","GRMZM2G174210","whole plant morphology trait","TO:0000398"
"3866","GRMZM2G174210","whole plant size","TO:1000012"
"3867","GRMZM2G174210","plant height","TO:0000207"
"3868","GRMZM2G098892","plant morphology trait","TO:0000017"
"3869","GRMZM2G098892","plant structure morphology trait","TO:0000839"
"3870","GRMZM2G098892","whole plant morphology trait","TO:0000398"
"3871","GRMZM2G098892","whole plant size","TO:1000012"
"3872","GRMZM2G098892","plant height","TO:0000207"
"3873","GRMZM2G398275","plant morphology trait","TO:0000017"
"3874","GRMZM2G398275","plant structure morphology trait","TO:0000839"
"3875","GRMZM2G398275","whole plant morphology trait","TO:0000398"
"3876","GRMZM2G398275","whole plant size","TO:1000012"
"3877","GRMZM2G398275","plant height","TO:0000207"
"3878","GRMZM2G098890","whole plant morphology trait","TO:0000398"
"3879","GRMZM2G098890","whole plant size","TO:1000012"
"3880","GRMZM2G098890","plant height","TO:0000207"
"3881","GRMZM2G472643","whole plant morphology trait","TO:0000398"
"3882","GRMZM2G472643","whole plant size","TO:1000012"
"3883","GRMZM2G472643","plant height","TO:0000207"
"3884","GRMZM2G472651","whole plant morphology trait","TO:0000398"
"3885","GRMZM2G472651","whole plant size","TO:1000012"
"3886","GRMZM2G472651","plant height","TO:0000207"
"3887","GRMZM2G135617","plant morphology trait","TO:0000017"
"3888","GRMZM2G135617","plant structure morphology trait","TO:0000839"
"3889","GRMZM2G135617","whole plant morphology trait","TO:0000398"
"3890","GRMZM2G135617","whole plant size","TO:1000012"
"3891","GRMZM2G135617","plant height","TO:0000207"
"3892","GRMZM2G135654","plant morphology trait","TO:0000017"
"3893","GRMZM2G135654","plant structure morphology trait","TO:0000839"
"3894","GRMZM2G135654","whole plant morphology trait","TO:0000398"
"3895","GRMZM2G135654","whole plant size","TO:1000012"
"3896","GRMZM2G135654","plant height","TO:0000207"
"3897","GRMZM2G436319","plant morphology trait","TO:0000017"
"3898","GRMZM2G436319","plant structure morphology trait","TO:0000839"
"3899","GRMZM2G436319","whole plant morphology trait","TO:0000398"
"3900","GRMZM2G436319","whole plant size","TO:1000012"
"3901","GRMZM2G436319","plant height","TO:0000207"
"3902","GRMZM2G126481","plant morphology trait","TO:0000017"
"3903","GRMZM2G126481","plant structure morphology trait","TO:0000839"
"3904","GRMZM2G126481","whole plant morphology trait","TO:0000398"
"3905","GRMZM2G126481","whole plant size","TO:1000012"
"3906","GRMZM2G126481","plant height","TO:0000207"
"3907","GRMZM2G119511","plant morphology trait","TO:0000017"
"3908","GRMZM2G119511","plant structure morphology trait","TO:0000839"
"3909","GRMZM2G119511","whole plant morphology trait","TO:0000398"
"3910","GRMZM2G119511","whole plant size","TO:1000012"
"3911","GRMZM2G119511","plant height","TO:0000207"
"3912","GRMZM2G419430","plant morphology trait","TO:0000017"
"3913","GRMZM2G419430","plant structure morphology trait","TO:0000839"
"3914","GRMZM2G419430","whole plant morphology trait","TO:0000398"
"3915","GRMZM2G419430","whole plant size","TO:1000012"
"3916","GRMZM2G419430","plant height","TO:0000207"
"3917","GRMZM2G419436","plant morphology trait","TO:0000017"
"3918","GRMZM2G419436","plant structure morphology trait","TO:0000839"
"3919","GRMZM2G419436","whole plant morphology trait","TO:0000398"
"3920","GRMZM2G419436","whole plant size","TO:1000012"
"3921","GRMZM2G419436","plant height","TO:0000207"
"3922","GRMZM2G119547","plant morphology trait","TO:0000017"
"3923","GRMZM2G119547","plant structure morphology trait","TO:0000839"
"3924","GRMZM2G119547","whole plant morphology trait","TO:0000398"
"3925","GRMZM2G119547","whole plant size","TO:1000012"
"3926","GRMZM2G119547","plant height","TO:0000207"
"3927","GRMZM2G107679","plant morphology trait","TO:0000017"
"3928","GRMZM2G107679","plant structure morphology trait","TO:0000839"
"3929","GRMZM2G107679","whole plant morphology trait","TO:0000398"
"3930","GRMZM2G107679","whole plant size","TO:1000012"
"3931","GRMZM2G107679","plant height","TO:0000207"
"3932","GRMZM2G107532","plant morphology trait","TO:0000017"
"3933","GRMZM2G107532","plant structure morphology trait","TO:0000839"
"3934","GRMZM2G107532","whole plant morphology trait","TO:0000398"
"3935","GRMZM2G107532","whole plant size","TO:1000012"
"3936","GRMZM2G107532","plant height","TO:0000207"
"3937","GRMZM2G163116","plant morphology trait","TO:0000017"
"3938","GRMZM2G163116","plant structure morphology trait","TO:0000839"
"3939","GRMZM2G163116","whole plant morphology trait","TO:0000398"
"3940","GRMZM2G163116","whole plant size","TO:1000012"
"3941","GRMZM2G163116","plant height","TO:0000207"
"3942","GRMZM2G163129","plant morphology trait","TO:0000017"
"3943","GRMZM2G163129","plant structure morphology trait","TO:0000839"
"3944","GRMZM2G163129","whole plant morphology trait","TO:0000398"
"3945","GRMZM2G163129","whole plant size","TO:1000012"
"3946","GRMZM2G163129","plant height","TO:0000207"
"3947","GRMZM2G163154","plant morphology trait","TO:0000017"
"3948","GRMZM2G163154","plant structure morphology trait","TO:0000839"
"3949","GRMZM2G163154","whole plant morphology trait","TO:0000398"
"3950","GRMZM2G163154","whole plant size","TO:1000012"
"3951","GRMZM2G163154","plant height","TO:0000207"
"3952","GRMZM2G011588","plant morphology trait","TO:0000017"
"3953","GRMZM2G011588","plant structure morphology trait","TO:0000839"
"3954","GRMZM2G011588","whole plant morphology trait","TO:0000398"
"3955","GRMZM2G011588","whole plant size","TO:1000012"
"3956","GRMZM2G011588","plant height","TO:0000207"
"3957","GRMZM2G039074","plant morphology trait","TO:0000017"
"3958","GRMZM2G039074","plant structure morphology trait","TO:0000839"
"3959","GRMZM2G039074","whole plant morphology trait","TO:0000398"
"3960","GRMZM2G039074","whole plant size","TO:1000012"
"3961","GRMZM2G039074","plant height","TO:0000207"
"3962","GRMZM2G136523","plant morphology trait","TO:0000017"
"3963","GRMZM2G136523","plant structure morphology trait","TO:0000839"
"3964","GRMZM2G136523","whole plant morphology trait","TO:0000398"
"3965","GRMZM2G136523","whole plant size","TO:1000012"
"3966","GRMZM2G136523","plant height","TO:0000207"
"3967","GRMZM2G136534","plant morphology trait","TO:0000017"
"3968","GRMZM2G136534","plant structure morphology trait","TO:0000839"
"3969","GRMZM2G136534","whole plant morphology trait","TO:0000398"
"3970","GRMZM2G136534","whole plant size","TO:1000012"
"3971","GRMZM2G136534","plant height","TO:0000207"
"3972","GRMZM2G038485","plant morphology trait","TO:0000017"
"3973","GRMZM2G038485","plant structure morphology trait","TO:0000839"
"3974","GRMZM2G038485","whole plant morphology trait","TO:0000398"
"3975","GRMZM2G038485","whole plant size","TO:1000012"
"3976","GRMZM2G038485","plant height","TO:0000207"
"3977","GRMZM2G008064","plant morphology trait","TO:0000017"
"3978","GRMZM2G008064","plant structure morphology trait","TO:0000839"
"3979","GRMZM2G008064","whole plant morphology trait","TO:0000398"
"3980","GRMZM2G008064","whole plant size","TO:1000012"
"3981","GRMZM2G008064","plant height","TO:0000207"
"3982","GRMZM2G008122","plant morphology trait","TO:0000017"
"3983","GRMZM2G008122","plant structure morphology trait","TO:0000839"
"3984","GRMZM2G008122","whole plant morphology trait","TO:0000398"
"3985","GRMZM2G008122","whole plant size","TO:1000012"
"3986","GRMZM2G008122","plant height","TO:0000207"
"3987","GRMZM5G857724","plant morphology trait","TO:0000017"
"3988","GRMZM5G857724","plant structure morphology trait","TO:0000839"
"3989","GRMZM5G857724","whole plant morphology trait","TO:0000398"
"3990","GRMZM5G857724","whole plant size","TO:1000012"
"3991","GRMZM5G857724","plant height","TO:0000207"
"3992","GRMZM2G035890","plant morphology trait","TO:0000017"
"3993","GRMZM2G035890","plant structure morphology trait","TO:0000839"
"3994","GRMZM2G035890","whole plant morphology trait","TO:0000398"
"3995","GRMZM2G035890","whole plant size","TO:1000012"
"3996","GRMZM2G035890","plant height","TO:0000207"
"3997","GRMZM2G043191","plant morphology trait","TO:0000017"
"3998","GRMZM2G043191","plant structure morphology trait","TO:0000839"
"3999","GRMZM2G043191","whole plant morphology trait","TO:0000398"
"4000","GRMZM2G043191","whole plant size","TO:1000012"
"4001","GRMZM2G043191","plant height","TO:0000207"
"4002","GRMZM2G043127","plant morphology trait","TO:0000017"
"4003","GRMZM2G043127","plant structure morphology trait","TO:0000839"
"4004","GRMZM2G043127","whole plant morphology trait","TO:0000398"
"4005","GRMZM2G043127","whole plant size","TO:1000012"
"4006","GRMZM2G043127","plant height","TO:0000207"
"4007","GRMZM2G353483","plant morphology trait","TO:0000017"
"4008","GRMZM2G353483","plant structure morphology trait","TO:0000839"
"4009","GRMZM2G353483","whole plant morphology trait","TO:0000398"
"4010","GRMZM2G353483","whole plant size","TO:1000012"
"4011","GRMZM2G353483","plant height","TO:0000207"
"4012","GRMZM2G392863","plant morphology trait","TO:0000017"
"4013","GRMZM2G392863","plant structure morphology trait","TO:0000839"
"4014","GRMZM2G392863","whole plant morphology trait","TO:0000398"
"4015","GRMZM2G392863","whole plant size","TO:1000012"
"4016","GRMZM2G392863","plant height","TO:0000207"
"4017","GRMZM2G438080","plant morphology trait","TO:0000017"
"4018","GRMZM2G438080","plant structure morphology trait","TO:0000839"
"4019","GRMZM2G438080","whole plant morphology trait","TO:0000398"
"4020","GRMZM2G438080","whole plant size","TO:1000012"
"4021","GRMZM2G438080","plant height","TO:0000207"
"4022","GRMZM2G076062","plant morphology trait","TO:0000017"
"4023","GRMZM2G076062","plant structure morphology trait","TO:0000839"
"4024","GRMZM2G076062","whole plant morphology trait","TO:0000398"
"4025","GRMZM2G076062","whole plant size","TO:1000012"
"4026","GRMZM2G076062","plant height","TO:0000207"
"4027","GRMZM2G377787","plant morphology trait","TO:0000017"
"4028","GRMZM2G377787","plant structure morphology trait","TO:0000839"
"4029","GRMZM2G377787","whole plant morphology trait","TO:0000398"
"4030","GRMZM2G377787","whole plant size","TO:1000012"
"4031","GRMZM2G377787","plant height","TO:0000207"
"4032","GRMZM2G377780","plant morphology trait","TO:0000017"
"4033","GRMZM2G377780","plant structure morphology trait","TO:0000839"
"4034","GRMZM2G377780","whole plant morphology trait","TO:0000398"
"4035","GRMZM2G377780","whole plant size","TO:1000012"
"4036","GRMZM2G377780","plant height","TO:0000207"
"4037","GRMZM2G373329","plant morphology trait","TO:0000017"
"4038","GRMZM2G373329","plant structure morphology trait","TO:0000839"
"4039","GRMZM2G373329","whole plant morphology trait","TO:0000398"
"4040","GRMZM2G373329","whole plant size","TO:1000012"
"4041","GRMZM2G373329","plant height","TO:0000207"
"4042","GRMZM2G071208","plant morphology trait","TO:0000017"
"4043","GRMZM2G071208","plant structure morphology trait","TO:0000839"
"4044","GRMZM2G071208","whole plant morphology trait","TO:0000398"
"4045","GRMZM2G071208","whole plant size","TO:1000012"
"4046","GRMZM2G071208","plant height","TO:0000207"
"4047","GRMZM2G092592","plant morphology trait","TO:0000017"
"4048","GRMZM2G092592","plant structure morphology trait","TO:0000839"
"4049","GRMZM2G092592","whole plant morphology trait","TO:0000398"
"4050","GRMZM2G092592","whole plant size","TO:1000012"
"4051","GRMZM2G092592","plant height","TO:0000207"
"4052","GRMZM2G092481","plant morphology trait","TO:0000017"
"4053","GRMZM2G092481","plant structure morphology trait","TO:0000839"
"4054","GRMZM2G092481","whole plant morphology trait","TO:0000398"
"4055","GRMZM2G092481","whole plant size","TO:1000012"
"4056","GRMZM2G092481","plant height","TO:0000207"
"4057","AC208434.3_FG001","plant morphology trait","TO:0000017"
"4058","AC208434.3_FG001","plant structure morphology trait","TO:0000839"
"4059","AC208434.3_FG001","whole plant morphology trait","TO:0000398"
"4060","AC208434.3_FG001","whole plant size","TO:1000012"
"4061","AC208434.3_FG001","plant height","TO:0000207"
