"ID","Gene","TO_annotation","TO_ID"
"477","GRMZM2G363004","biochemical trait","TO:0000277"
"478","GRMZM2G363004","mineral and ion content related trait","TO:0000465"
"479","GRMZM2G363004","nitrogen content","TO:0020093"
"480","GRMZM2G363004","nitrate content","TO:0020094"
"481","GRMZM2G148281","biochemical trait","TO:0000277"
"482","GRMZM2G148281","mineral and ion content related trait","TO:0000465"
"483","GRMZM2G148281","nitrogen content","TO:0020093"
"484","GRMZM2G148281","nitrate content","TO:0020094"
"485","GRMZM2G167787","biochemical trait","TO:0000277"
"486","GRMZM2G167787","mineral and ion content related trait","TO:0000465"
"487","GRMZM2G167787","nitrogen content","TO:0020093"
"488","GRMZM2G167787","nitrate content","TO:0020094"
"489","GRMZM2G172506","biochemical trait","TO:0000277"
"490","GRMZM2G172506","mineral and ion content related trait","TO:0000465"
"491","GRMZM2G172506","nitrogen content","TO:0020093"
"492","GRMZM2G172506","nitrate content","TO:0020094"
"493","GRMZM2G018414","biochemical trait","TO:0000277"
"494","GRMZM2G018414","mineral and ion content related trait","TO:0000465"
"495","GRMZM2G018414","nitrogen content","TO:0020093"
"496","GRMZM2G018414","nitrate content","TO:0020094"
"497","GRMZM2G067919","biochemical trait","TO:0000277"
"498","GRMZM2G067919","mineral and ion content related trait","TO:0000465"
"499","GRMZM2G067919","nitrogen content","TO:0020093"
"500","GRMZM2G067919","nitrate content","TO:0020094"
"501","GRMZM2G177508","biochemical trait","TO:0000277"
"502","GRMZM2G177508","mineral and ion content related trait","TO:0000465"
"503","GRMZM2G177508","nitrogen content","TO:0020093"
"504","GRMZM2G177508","nitrate content","TO:0020094"
"505","GRMZM2G479249","biochemical trait","TO:0000277"
"506","GRMZM2G479249","stover organic matter digestability","TO:0020080"
"507","GRMZM2G176612","biochemical trait","TO:0000277"
"508","GRMZM2G176612","stover organic matter digestability","TO:0020080"
"509","GRMZM2G051168","biochemical trait","TO:0000277"
"510","GRMZM2G051168","stover organic matter digestability","TO:0020080"
"511","GRMZM2G077797","plant growth and development trait","TO:0000357"
"512","GRMZM2G077797","plant phenological trait","TO:0000933"
"513","GRMZM2G077797","days to inflorescence exsertion","TO:0001021"
"514","GRMZM2G077797","days to heading","TO:0000137"
"515","GRMZM2G078052","plant growth and development trait","TO:0000357"
"516","GRMZM2G078052","plant phenological trait","TO:0000933"
"517","GRMZM2G078052","days to inflorescence exsertion","TO:0001021"
"518","GRMZM2G078052","days to heading","TO:0000137"
"519","GRMZM2G163189","plant growth and development trait","TO:0000357"
"520","GRMZM2G163189","plant phenological trait","TO:0000933"
"521","GRMZM2G163189","days to inflorescence exsertion","TO:0001021"
"522","GRMZM2G163189","days to heading","TO:0000137"
"523","GRMZM2G090029","plant growth and development trait","TO:0000357"
"524","GRMZM2G090029","plant phenological trait","TO:0000933"
"525","GRMZM2G090029","days to inflorescence exsertion","TO:0001021"
"526","GRMZM2G090029","days to heading","TO:0000137"
"527","GRMZM5G806839","plant growth and development trait","TO:0000357"
"528","GRMZM5G806839","plant phenological trait","TO:0000933"
"529","GRMZM5G806839","days to inflorescence exsertion","TO:0001021"
"530","GRMZM5G806839","days to heading","TO:0000137"
"531","AC211996.4_FG001","plant growth and development trait","TO:0000357"
"532","AC211996.4_FG001","plant phenological trait","TO:0000933"
"533","AC211996.4_FG001","days to inflorescence exsertion","TO:0001021"
"534","AC211996.4_FG001","days to heading","TO:0000137"
"535","AC211996.4_FG002","plant growth and development trait","TO:0000357"
"536","AC211996.4_FG002","plant phenological trait","TO:0000933"
"537","AC211996.4_FG002","days to inflorescence exsertion","TO:0001021"
"538","AC211996.4_FG002","days to heading","TO:0000137"
"539","AC202172.3_FG004","plant growth and development trait","TO:0000357"
"540","AC202172.3_FG004","plant phenological trait","TO:0000933"
"541","AC202172.3_FG004","days to inflorescence exsertion","TO:0001021"
"542","AC202172.3_FG004","days to heading","TO:0000137"
"543","GRMZM2G373607","plant growth and development trait","TO:0000357"
"544","GRMZM2G373607","plant phenological trait","TO:0000933"
"545","GRMZM2G373607","days to inflorescence exsertion","TO:0001021"
"546","GRMZM2G373607","days to heading","TO:0000137"
"547","GRMZM2G428096","plant growth and development trait","TO:0000357"
"548","GRMZM2G428096","plant phenological trait","TO:0000933"
"549","GRMZM2G428096","days to inflorescence exsertion","TO:0001021"
"550","GRMZM2G428096","days to heading","TO:0000137"
"551","GRMZM2G015902","plant growth and development trait","TO:0000357"
"552","GRMZM2G015902","plant phenological trait","TO:0000933"
"553","GRMZM2G015902","days to inflorescence exsertion","TO:0001021"
"554","GRMZM2G015902","days to heading","TO:0000137"
"555","GRMZM2G084540","plant growth and development trait","TO:0000357"
"556","GRMZM2G084540","plant phenological trait","TO:0000933"
"557","GRMZM2G084540","days to inflorescence exsertion","TO:0001021"
"558","GRMZM2G084540","days to heading","TO:0000137"
"559","GRMZM2G146616","plant growth and development trait","TO:0000357"
"560","GRMZM2G146616","plant phenological trait","TO:0000933"
"561","GRMZM2G146616","days to inflorescence exsertion","TO:0001021"
"562","GRMZM2G146616","days to heading","TO:0000137"
"563","GRMZM2G407825","plant growth and development trait","TO:0000357"
"564","GRMZM2G407825","plant phenological trait","TO:0000933"
"565","GRMZM2G407825","days to inflorescence exsertion","TO:0001021"
"566","GRMZM2G407825","days to heading","TO:0000137"
"567","GRMZM2G076597","plant growth and development trait","TO:0000357"
"568","GRMZM2G076597","plant phenological trait","TO:0000933"
"569","GRMZM2G076597","days to inflorescence exsertion","TO:0001021"
"570","GRMZM2G076597","days to heading","TO:0000137"
"571","GRMZM2G075892","plant growth and development trait","TO:0000357"
"572","GRMZM2G075892","plant phenological trait","TO:0000933"
"573","GRMZM2G075892","days to inflorescence exsertion","TO:0001021"
"574","GRMZM2G075892","days to heading","TO:0000137"
"575","GRMZM5G817934","plant growth and development trait","TO:0000357"
"576","GRMZM5G817934","plant phenological trait","TO:0000933"
"577","GRMZM5G817934","days to inflorescence exsertion","TO:0001021"
"578","GRMZM5G817934","days to heading","TO:0000137"
"579","GRMZM2G043291","plant growth and development trait","TO:0000357"
"580","GRMZM2G043291","plant phenological trait","TO:0000933"
"581","GRMZM2G043291","days to inflorescence exsertion","TO:0001021"
"582","GRMZM2G043291","days to heading","TO:0000137"
"583","GRMZM2G072569","plant growth and development trait","TO:0000357"
"584","GRMZM2G072569","plant phenological trait","TO:0000933"
"585","GRMZM2G072569","days to inflorescence exsertion","TO:0001021"
"586","GRMZM2G072569","days to heading","TO:0000137"
"587","GRMZM2G352883","plant growth and development trait","TO:0000357"
"588","GRMZM2G352883","plant phenological trait","TO:0000933"
"589","GRMZM2G352883","days to inflorescence exsertion","TO:0001021"
"590","GRMZM2G352883","days to heading","TO:0000137"
"591","GRMZM5G873286","plant growth and development trait","TO:0000357"
"592","GRMZM5G873286","plant phenological trait","TO:0000933"
"593","GRMZM5G873286","days to inflorescence exsertion","TO:0001021"
"594","GRMZM5G873286","days to heading","TO:0000137"
"595","GRMZM2G083128","plant growth and development trait","TO:0000357"
"596","GRMZM2G083128","plant phenological trait","TO:0000933"
"597","GRMZM2G083128","days to inflorescence exsertion","TO:0001021"
"598","GRMZM2G083128","days to heading","TO:0000137"
"599","GRMZM5G826714","plant growth and development trait","TO:0000357"
"600","GRMZM5G826714","plant phenological trait","TO:0000933"
"601","GRMZM5G826714","days to inflorescence exsertion","TO:0001021"
"602","GRMZM5G826714","days to heading","TO:0000137"
"603","GRMZM2G010353","plant growth and development trait","TO:0000357"
"604","GRMZM2G010353","plant phenological trait","TO:0000933"
"605","GRMZM2G010353","days to inflorescence exsertion","TO:0001021"
"606","GRMZM2G010353","days to heading","TO:0000137"
"607","GRMZM2G094388","plant growth and development trait","TO:0000357"
"608","GRMZM2G094388","plant phenological trait","TO:0000933"
"609","GRMZM2G094388","days to inflorescence exsertion","TO:0001021"
"610","GRMZM2G094388","days to heading","TO:0000137"
"611","GRMZM2G373329","plant growth and development trait","TO:0000357"
"612","GRMZM2G373329","plant phenological trait","TO:0000933"
"613","GRMZM2G373329","days to inflorescence exsertion","TO:0001021"
"614","GRMZM2G373329","days to heading","TO:0000137"
"615","GRMZM2G071208","plant growth and development trait","TO:0000357"
"616","GRMZM2G071208","plant phenological trait","TO:0000933"
"617","GRMZM2G071208","days to inflorescence exsertion","TO:0001021"
"618","GRMZM2G071208","days to heading","TO:0000137"
"619","GRMZM2G139963","plant growth and development trait","TO:0000357"
"620","GRMZM2G139963","plant phenological trait","TO:0000933"
"621","GRMZM2G139963","days to inflorescence exsertion","TO:0001021"
"622","GRMZM2G139963","days to heading","TO:0000137"
"623","GRMZM2G163745","plant growth and development trait","TO:0000357"
"624","GRMZM2G163745","plant phenological trait","TO:0000933"
"625","GRMZM2G163745","days to inflorescence exsertion","TO:0001021"
"626","GRMZM2G163745","days to heading","TO:0000137"
"627","GRMZM2G414779","plant growth and development trait","TO:0000357"
"628","GRMZM2G414779","plant phenological trait","TO:0000933"
"629","GRMZM2G414779","days to inflorescence exsertion","TO:0001021"
"630","GRMZM2G414779","days to heading","TO:0000137"
"631","GRMZM5G889225","plant growth and development trait","TO:0000357"
"632","GRMZM5G889225","plant phenological trait","TO:0000933"
"633","GRMZM5G889225","days to inflorescence exsertion","TO:0001021"
"634","GRMZM5G889225","days to heading","TO:0000137"
"635","GRMZM2G339452","plant growth and development trait","TO:0000357"
"636","GRMZM2G339452","plant phenological trait","TO:0000933"
"637","GRMZM2G339452","days to inflorescence exsertion","TO:0001021"
"638","GRMZM2G339452","days to heading","TO:0000137"
"639","GRMZM5G865626","plant growth and development trait","TO:0000357"
"640","GRMZM5G865626","plant phenological trait","TO:0000933"
"641","GRMZM5G865626","days to inflorescence exsertion","TO:0001021"
"642","GRMZM5G865626","days to heading","TO:0000137"
"643","GRMZM2G101460","plant growth and development trait","TO:0000357"
"644","GRMZM2G101460","plant phenological trait","TO:0000933"
"645","GRMZM2G101460","days to inflorescence exsertion","TO:0001021"
"646","GRMZM2G101460","days to heading","TO:0000137"
"647","GRMZM2G137891","plant growth and development trait","TO:0000357"
"648","GRMZM2G137891","plant phenological trait","TO:0000933"
"649","GRMZM2G137891","days to inflorescence exsertion","TO:0001021"
"650","GRMZM2G137891","days to heading","TO:0000137"
"651","GRMZM2G448523","plant growth and development trait","TO:0000357"
"652","GRMZM2G448523","plant phenological trait","TO:0000933"
"653","GRMZM2G448523","days to inflorescence exsertion","TO:0001021"
"654","GRMZM2G448523","days to heading","TO:0000137"
"655","GRMZM2G118485","plant growth and development trait","TO:0000357"
"656","GRMZM2G118485","plant phenological trait","TO:0000933"
"657","GRMZM2G118485","days to inflorescence exsertion","TO:0001021"
"658","GRMZM2G118485","days to heading","TO:0000137"
"659","GRMZM2G142097","plant growth and development trait","TO:0000357"
"660","GRMZM2G142097","plant phenological trait","TO:0000933"
"661","GRMZM2G142097","days to inflorescence exsertion","TO:0001021"
"662","GRMZM2G142097","days to heading","TO:0000137"
"663","AC191575.2_FG001","plant growth and development trait","TO:0000357"
"664","AC191575.2_FG001","plant phenological trait","TO:0000933"
"665","AC191575.2_FG001","days to inflorescence exsertion","TO:0001021"
"666","AC191575.2_FG001","days to heading","TO:0000137"
"667","GRMZM2G053720","plant growth and development trait","TO:0000357"
"668","GRMZM2G053720","plant phenological trait","TO:0000933"
"669","GRMZM2G053720","days to inflorescence exsertion","TO:0001021"
"670","GRMZM2G053720","days to heading","TO:0000137"
"671","GRMZM2G123140","plant growth and development trait","TO:0000357"
"672","GRMZM2G123140","plant phenological trait","TO:0000933"
"673","GRMZM2G123140","days to inflorescence exsertion","TO:0001021"
"674","GRMZM2G123140","days to heading","TO:0000137"
"675","GRMZM2G107741","plant growth and development trait","TO:0000357"
"676","GRMZM2G107741","plant phenological trait","TO:0000933"
"677","GRMZM2G107741","days to inflorescence exsertion","TO:0001021"
"678","GRMZM2G107741","days to heading","TO:0000137"
"679","GRMZM2G036455","plant growth and development trait","TO:0000357"
"680","GRMZM2G036455","plant phenological trait","TO:0000933"
"681","GRMZM2G036455","days to inflorescence exsertion","TO:0001021"
"682","GRMZM2G036455","days to heading","TO:0000137"
"683","GRMZM2G342246","plant growth and development trait","TO:0000357"
"684","GRMZM2G342246","plant phenological trait","TO:0000933"
"685","GRMZM2G342246","days to inflorescence exsertion","TO:0001021"
"686","GRMZM2G342246","days to heading","TO:0000137"
"687","GRMZM2G337766","plant growth and development trait","TO:0000357"
"688","GRMZM2G337766","plant phenological trait","TO:0000933"
"689","GRMZM2G337766","days to inflorescence exsertion","TO:0001021"
"690","GRMZM2G337766","days to heading","TO:0000137"
"691","GRMZM2G412846","plant growth and development trait","TO:0000357"
"692","GRMZM2G412846","plant phenological trait","TO:0000933"
"693","GRMZM2G412846","days to inflorescence exsertion","TO:0001021"
"694","GRMZM2G412846","days to heading","TO:0000137"
"695","GRMZM2G043857","plant growth and development trait","TO:0000357"
"696","GRMZM2G043857","plant phenological trait","TO:0000933"
"697","GRMZM2G043857","days to inflorescence exsertion","TO:0001021"
"698","GRMZM2G043857","days to heading","TO:0000137"
"699","GRMZM2G112377","plant growth and development trait","TO:0000357"
"700","GRMZM2G112377","plant phenological trait","TO:0000933"
"701","GRMZM2G112377","days to inflorescence exsertion","TO:0001021"
"702","GRMZM2G112377","days to heading","TO:0000137"
"703","GRMZM5G839014","plant growth and development trait","TO:0000357"
"704","GRMZM5G839014","plant phenological trait","TO:0000933"
"705","GRMZM5G839014","days to inflorescence exsertion","TO:0001021"
"706","GRMZM5G839014","days to heading","TO:0000137"
"707","GRMZM5G836190","plant growth and development trait","TO:0000357"
"708","GRMZM5G836190","plant phenological trait","TO:0000933"
"709","GRMZM5G836190","days to inflorescence exsertion","TO:0001021"
"710","GRMZM5G836190","days to heading","TO:0000137"
"711","GRMZM2G392524","plant growth and development trait","TO:0000357"
