"ID","Gene","TO_annotation","TO_ID"
"39524","LOC_Os12g31810","seed size","TO:0000391"
"39525","LOC_Os12g31810","seed length","TO:0000146"
"39526","LOC_Os12g32170","plant morphology trait","TO:0000017"
"39527","LOC_Os12g32170","plant structure morphology trait","TO:0000839"
"39528","LOC_Os12g32170","whole plant morphology trait","TO:0000398"
"39529","LOC_Os12g32170","whole plant size","TO:1000012"
"39530","LOC_Os12g32170","plant height","TO:0000207"
"39531","LOC_Os12g32180","plant morphology trait","TO:0000017"
"39532","LOC_Os12g32180","plant structure morphology trait","TO:0000839"
"39533","LOC_Os12g32180","whole plant morphology trait","TO:0000398"
"39534","LOC_Os12g32180","whole plant size","TO:1000012"
"39535","LOC_Os12g32180","plant height","TO:0000207"
"39536","LOC_Os12g32190","plant morphology trait","TO:0000017"
"39537","LOC_Os12g32190","plant structure morphology trait","TO:0000839"
"39538","LOC_Os12g32190","whole plant morphology trait","TO:0000398"
"39539","LOC_Os12g32190","whole plant size","TO:1000012"
"39540","LOC_Os12g32190","plant height","TO:0000207"
"39541","LOC_Os12g32200","plant morphology trait","TO:0000017"
"39542","LOC_Os12g32200","plant structure morphology trait","TO:0000839"
"39543","LOC_Os12g32200","whole plant morphology trait","TO:0000398"
"39544","LOC_Os12g32200","whole plant size","TO:1000012"
"39545","LOC_Os12g32200","plant height","TO:0000207"
"39546","LOC_Os12g32170","multi-tissue plant structure morphology trait","TO:0000836"
"39547","LOC_Os12g32170","fruit morphology trait","TO:0002629"
"39548","LOC_Os12g32170","fruit color","TO:0002617"
"39549","LOC_Os12g32170","pericarp color","TO:0000707"
"39550","LOC_Os12g32180","multi-tissue plant structure morphology trait","TO:0000836"
"39551","LOC_Os12g32180","fruit morphology trait","TO:0002629"
"39552","LOC_Os12g32180","fruit color","TO:0002617"
"39553","LOC_Os12g32180","pericarp color","TO:0000707"
"39554","LOC_Os12g32190","multi-tissue plant structure morphology trait","TO:0000836"
"39555","LOC_Os12g32190","fruit morphology trait","TO:0002629"
"39556","LOC_Os12g32190","fruit color","TO:0002617"
"39557","LOC_Os12g32190","pericarp color","TO:0000707"
"39558","LOC_Os12g32200","multi-tissue plant structure morphology trait","TO:0000836"
"39559","LOC_Os12g32200","fruit morphology trait","TO:0002629"
"39560","LOC_Os12g32200","fruit color","TO:0002617"
"39561","LOC_Os12g32200","pericarp color","TO:0000707"
"39562","LOC_Os12g32180","fruit length","TO:0002626"
"39563","LOC_Os12g32180","grain length","TO:0000734"
"39564","LOC_Os12g32190","fruit length","TO:0002626"
"39565","LOC_Os12g32190","grain length","TO:0000734"
"39566","LOC_Os12g32200","fruit length","TO:0002626"
"39567","LOC_Os12g32200","grain length","TO:0000734"
"39568","LOC_Os12g32210","plant morphology trait","TO:0000017"
"39569","LOC_Os12g32210","plant structure morphology trait","TO:0000839"
"39570","LOC_Os12g32210","multi-tissue plant structure morphology trait","TO:0000836"
"39571","LOC_Os12g32210","fruit morphology trait","TO:0002629"
"39572","LOC_Os12g32210","fruit length","TO:0002626"
"39573","LOC_Os12g32210","grain length","TO:0000734"
"39574","LOC_Os12g32390","yield trait","TO:0000371"
"39575","LOC_Os12g32390","spikelet number","TO:0000456"
"39576","LOC_Os12g32390","spikelets per panicle length","TO:0000565"
"39577","LOC_Os12g32400","yield trait","TO:0000371"
"39578","LOC_Os12g32400","spikelet number","TO:0000456"
"39579","LOC_Os12g32400","spikelets per panicle length","TO:0000565"
"39580","LOC_Os12g32410","yield trait","TO:0000371"
"39581","LOC_Os12g32410","spikelet number","TO:0000456"
"39582","LOC_Os12g32410","spikelets per panicle length","TO:0000565"
"39583","LOC_Os12g32420","yield trait","TO:0000371"
"39584","LOC_Os12g32420","spikelet number","TO:0000456"
"39585","LOC_Os12g32420","spikelets per panicle length","TO:0000565"
"39586","LOC_Os12g32430","yield trait","TO:0000371"
"39587","LOC_Os12g32430","spikelet number","TO:0000456"
"39588","LOC_Os12g32430","spikelets per panicle length","TO:0000565"
"39589","LOC_Os12g32810","plant morphology trait","TO:0000017"
"39590","LOC_Os12g32810","plant structure morphology trait","TO:0000839"
"39591","LOC_Os12g32810","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39592","LOC_Os12g32810","cardinal organ part morphology trait","TO:0000754"
"39593","LOC_Os12g32810","leaf lamina morphology trait","TO:0000829"
"39594","LOC_Os12g32810","leaf lamina length","TO:0002690"
"39595","LOC_Os12g32814","plant morphology trait","TO:0000017"
"39596","LOC_Os12g32814","plant structure morphology trait","TO:0000839"
"39597","LOC_Os12g32814","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39598","LOC_Os12g32814","cardinal organ part morphology trait","TO:0000754"
"39599","LOC_Os12g32814","leaf lamina morphology trait","TO:0000829"
"39600","LOC_Os12g32814","leaf lamina length","TO:0002690"
"39601","LOC_Os12g32820","plant morphology trait","TO:0000017"
"39602","LOC_Os12g32820","plant structure morphology trait","TO:0000839"
"39603","LOC_Os12g32820","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39604","LOC_Os12g32820","cardinal organ part morphology trait","TO:0000754"
"39605","LOC_Os12g32820","leaf lamina morphology trait","TO:0000829"
"39606","LOC_Os12g32820","leaf lamina length","TO:0002690"
"39607","LOC_Os12g35340","plant morphology trait","TO:0000017"
"39608","LOC_Os12g35340","plant structure morphology trait","TO:0000839"
"39609","LOC_Os12g35340","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39610","LOC_Os12g35340","cardinal organ part morphology trait","TO:0000754"
"39611","LOC_Os12g35340","leaf lamina morphology trait","TO:0000829"
"39612","LOC_Os12g35340","leaf lamina pubescence","TO:0002723"
"39613","LOC_Os12g35350","plant morphology trait","TO:0000017"
"39614","LOC_Os12g35350","plant structure morphology trait","TO:0000839"
"39615","LOC_Os12g35350","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39616","LOC_Os12g35350","cardinal organ part morphology trait","TO:0000754"
"39617","LOC_Os12g35350","leaf lamina morphology trait","TO:0000829"
"39618","LOC_Os12g35350","leaf lamina pubescence","TO:0002723"
"39619","LOC_Os12g35360","plant morphology trait","TO:0000017"
"39620","LOC_Os12g35360","plant structure morphology trait","TO:0000839"
"39621","LOC_Os12g35360","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39622","LOC_Os12g35360","cardinal organ part morphology trait","TO:0000754"
"39623","LOC_Os12g35360","leaf lamina morphology trait","TO:0000829"
"39624","LOC_Os12g35360","leaf lamina pubescence","TO:0002723"
"39625","LOC_Os12g35620","plant morphology trait","TO:0000017"
"39626","LOC_Os12g35620","plant structure morphology trait","TO:0000839"
"39627","LOC_Os12g35620","multi-tissue plant structure morphology trait","TO:0000836"
"39628","LOC_Os12g35620","fruit morphology trait","TO:0002629"
"39629","LOC_Os12g35620","fruit width","TO:0002627"
"39630","LOC_Os12g35620","grain width","TO:0000975"
"39631","LOC_Os12g35630","plant morphology trait","TO:0000017"
"39632","LOC_Os12g35630","plant structure morphology trait","TO:0000839"
"39633","LOC_Os12g35630","multi-tissue plant structure morphology trait","TO:0000836"
"39634","LOC_Os12g35630","fruit morphology trait","TO:0002629"
"39635","LOC_Os12g35630","fruit width","TO:0002627"
"39636","LOC_Os12g35630","grain width","TO:0000975"
"39637","LOC_Os12g35640","plant morphology trait","TO:0000017"
"39638","LOC_Os12g35640","plant structure morphology trait","TO:0000839"
"39639","LOC_Os12g35640","multi-tissue plant structure morphology trait","TO:0000836"
"39640","LOC_Os12g35640","fruit morphology trait","TO:0002629"
"39641","LOC_Os12g35640","fruit width","TO:0002627"
"39642","LOC_Os12g35640","grain width","TO:0000975"
"39643","LOC_Os12g35650","plant morphology trait","TO:0000017"
"39644","LOC_Os12g35650","plant structure morphology trait","TO:0000839"
"39645","LOC_Os12g35650","multi-tissue plant structure morphology trait","TO:0000836"
"39646","LOC_Os12g35650","fruit morphology trait","TO:0002629"
"39647","LOC_Os12g35650","fruit width","TO:0002627"
"39648","LOC_Os12g35650","grain width","TO:0000975"
"39649","LOC_Os12g35720","plant morphology trait","TO:0000017"
"39650","LOC_Os12g35720","plant structure morphology trait","TO:0000839"
"39651","LOC_Os12g35720","multi-tissue plant structure morphology trait","TO:0000836"
"39652","LOC_Os12g35720","seed morphology trait","TO:0000184"
"39653","LOC_Os12g35720","seed size","TO:0000391"
"39654","LOC_Os12g35720","seed length","TO:0000146"
"39655","LOC_Os12g35720","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39656","LOC_Os12g35720","cardinal organ part morphology trait","TO:0000754"
"39657","LOC_Os12g35720","leaf lamina morphology trait","TO:0000829"
"39658","LOC_Os12g35720","leaf lamina width","TO:0002720"
"39659","LOC_Os12g35730","plant morphology trait","TO:0000017"
"39660","LOC_Os12g35730","plant structure morphology trait","TO:0000839"
"39661","LOC_Os12g35730","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39662","LOC_Os12g35730","cardinal organ part morphology trait","TO:0000754"
"39663","LOC_Os12g35730","leaf lamina morphology trait","TO:0000829"
"39664","LOC_Os12g35730","leaf lamina width","TO:0002720"
"39665","LOC_Os12g36330","plant morphology trait","TO:0000017"
"39666","LOC_Os12g36330","plant structure morphology trait","TO:0000839"
"39667","LOC_Os12g36330","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39668","LOC_Os12g36330","cardinal organ part morphology trait","TO:0000754"
"39669","LOC_Os12g36330","leaf lamina morphology trait","TO:0000829"
"39670","LOC_Os12g36330","leaf lamina length","TO:0002690"
"39671","LOC_Os12g36340","plant morphology trait","TO:0000017"
"39672","LOC_Os12g36340","plant structure morphology trait","TO:0000839"
"39673","LOC_Os12g36340","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39674","LOC_Os12g36340","cardinal organ part morphology trait","TO:0000754"
"39675","LOC_Os12g36340","leaf lamina morphology trait","TO:0000829"
"39676","LOC_Os12g36340","leaf lamina length","TO:0002690"
"39677","LOC_Os12g36350","plant morphology trait","TO:0000017"
"39678","LOC_Os12g36350","plant structure morphology trait","TO:0000839"
"39679","LOC_Os12g36350","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39680","LOC_Os12g36350","cardinal organ part morphology trait","TO:0000754"
"39681","LOC_Os12g36350","leaf lamina morphology trait","TO:0000829"
"39682","LOC_Os12g36350","leaf lamina length","TO:0002690"
"39683","LOC_Os12g36360","plant morphology trait","TO:0000017"
"39684","LOC_Os12g36360","plant structure morphology trait","TO:0000839"
"39685","LOC_Os12g36360","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39686","LOC_Os12g36360","cardinal organ part morphology trait","TO:0000754"
"39687","LOC_Os12g36360","leaf lamina morphology trait","TO:0000829"
"39688","LOC_Os12g36360","leaf lamina length","TO:0002690"
"39689","LOC_Os12g36750","plant morphology trait","TO:0000017"
"39690","LOC_Os12g36750","plant structure morphology trait","TO:0000839"
"39691","LOC_Os12g36750","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39692","LOC_Os12g36750","cardinal organ part morphology trait","TO:0000754"
"39693","LOC_Os12g36750","leaf lamina morphology trait","TO:0000829"
"39694","LOC_Os12g36750","leaf lamina width","TO:0002720"
"39695","LOC_Os12g36760","plant morphology trait","TO:0000017"
"39696","LOC_Os12g36760","plant structure morphology trait","TO:0000839"
"39697","LOC_Os12g36760","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39698","LOC_Os12g36760","cardinal organ part morphology trait","TO:0000754"
"39699","LOC_Os12g36760","leaf lamina morphology trait","TO:0000829"
"39700","LOC_Os12g36760","leaf lamina width","TO:0002720"
"39701","LOC_Os12g36770","plant morphology trait","TO:0000017"
"39702","LOC_Os12g36770","plant structure morphology trait","TO:0000839"
"39703","LOC_Os12g36770","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39704","LOC_Os12g36770","cardinal organ part morphology trait","TO:0000754"
"39705","LOC_Os12g36770","leaf lamina morphology trait","TO:0000829"
"39706","LOC_Os12g36770","leaf lamina width","TO:0002720"
"39707","LOC_Os12g36940","plant morphology trait","TO:0000017"
"39708","LOC_Os12g36940","plant structure morphology trait","TO:0000839"
"39709","LOC_Os12g36940","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39710","LOC_Os12g36940","cardinal organ part morphology trait","TO:0000754"
"39711","LOC_Os12g36940","leaf lamina morphology trait","TO:0000829"
"39712","LOC_Os12g36940","leaf lamina width","TO:0002720"
"39713","LOC_Os12g36950","plant morphology trait","TO:0000017"
"39714","LOC_Os12g36950","plant structure morphology trait","TO:0000839"
"39715","LOC_Os12g36950","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39716","LOC_Os12g36950","cardinal organ part morphology trait","TO:0000754"
"39717","LOC_Os12g36950","leaf lamina morphology trait","TO:0000829"
"39718","LOC_Os12g36950","leaf lamina width","TO:0002720"
"39719","LOC_Os12g36960","plant morphology trait","TO:0000017"
"39720","LOC_Os12g36960","plant structure morphology trait","TO:0000839"
"39721","LOC_Os12g36960","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39722","LOC_Os12g36960","cardinal organ part morphology trait","TO:0000754"
"39723","LOC_Os12g36960","leaf lamina morphology trait","TO:0000829"
"39724","LOC_Os12g36960","leaf lamina width","TO:0002720"
"39725","LOC_Os12g36970","plant morphology trait","TO:0000017"
"39726","LOC_Os12g36970","plant structure morphology trait","TO:0000839"
"39727","LOC_Os12g36970","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39728","LOC_Os12g36970","cardinal organ part morphology trait","TO:0000754"
"39729","LOC_Os12g36970","leaf lamina morphology trait","TO:0000829"
"39730","LOC_Os12g36970","leaf lamina width","TO:0002720"
"39731","LOC_Os12g37210","stress trait","TO:0000164"
"39732","LOC_Os12g37210","biotic stress trait","TO:0000179"
"39733","LOC_Os12g37210","crop damage resistance","TO:0000236"
"39734","LOC_Os12g37210","disease resistance","TO:0000112"
"39735","LOC_Os12g37210","fungal disease resistance","TO:0000439"
"39736","LOC_Os12g37210","blast disease resistance","TO:0000074"
"39737","LOC_Os12g37220","stress trait","TO:0000164"
"39738","LOC_Os12g37220","biotic stress trait","TO:0000179"
"39739","LOC_Os12g37220","crop damage resistance","TO:0000236"
"39740","LOC_Os12g37220","disease resistance","TO:0000112"
"39741","LOC_Os12g37220","fungal disease resistance","TO:0000439"
"39742","LOC_Os12g37220","blast disease resistance","TO:0000074"
"39743","LOC_Os12g37230","stress trait","TO:0000164"
"39744","LOC_Os12g37230","biotic stress trait","TO:0000179"
"39745","LOC_Os12g37230","crop damage resistance","TO:0000236"
"39746","LOC_Os12g37230","disease resistance","TO:0000112"
"39747","LOC_Os12g37230","fungal disease resistance","TO:0000439"
"39748","LOC_Os12g37230","blast disease resistance","TO:0000074"
"39749","LOC_Os12g37240","stress trait","TO:0000164"
"39750","LOC_Os12g37240","biotic stress trait","TO:0000179"
"39751","LOC_Os12g37240","crop damage resistance","TO:0000236"
"39752","LOC_Os12g37240","disease resistance","TO:0000112"
"39753","LOC_Os12g37240","fungal disease resistance","TO:0000439"
"39754","LOC_Os12g37240","blast disease resistance","TO:0000074"
"39755","LOC_Os12g37250","stress trait","TO:0000164"
"39756","LOC_Os12g37250","biotic stress trait","TO:0000179"
"39757","LOC_Os12g37250","crop damage resistance","TO:0000236"
"39758","LOC_Os12g37250","disease resistance","TO:0000112"
"39759","LOC_Os12g37250","fungal disease resistance","TO:0000439"
"39760","LOC_Os12g37250","blast disease resistance","TO:0000074"
"39761","LOC_Os12g37519","plant morphology trait","TO:0000017"
"39762","LOC_Os12g37519","plant structure morphology trait","TO:0000839"
"39763","LOC_Os12g37519","multi-tissue plant structure morphology trait","TO:0000836"
"39764","LOC_Os12g37519","seed morphology trait","TO:0000184"
"39765","LOC_Os12g37519","seed viability","TO:0000345"
"39766","LOC_Os12g37519","germination ratio","TO:0000202"
"39767","LOC_Os12g37530","plant morphology trait","TO:0000017"
"39768","LOC_Os12g37530","plant structure morphology trait","TO:0000839"
"39769","LOC_Os12g37530","multi-tissue plant structure morphology trait","TO:0000836"
"39770","LOC_Os12g37530","seed morphology trait","TO:0000184"
"39771","LOC_Os12g37530","seed viability","TO:0000345"
"39772","LOC_Os12g37530","germination ratio","TO:0000202"
"39773","LOC_Os12g37540","plant morphology trait","TO:0000017"
"39774","LOC_Os12g37540","plant structure morphology trait","TO:0000839"
"39775","LOC_Os12g37540","multi-tissue plant structure morphology trait","TO:0000836"
"39776","LOC_Os12g37540","seed morphology trait","TO:0000184"
"39777","LOC_Os12g37540","seed viability","TO:0000345"
"39778","LOC_Os12g37540","germination ratio","TO:0000202"
"39779","LOC_Os12g37550","plant morphology trait","TO:0000017"
"39780","LOC_Os12g37550","plant structure morphology trait","TO:0000839"
"39781","LOC_Os12g37550","multi-tissue plant structure morphology trait","TO:0000836"
"39782","LOC_Os12g37550","seed morphology trait","TO:0000184"
"39783","LOC_Os12g37550","seed viability","TO:0000345"
"39784","LOC_Os12g37550","germination ratio","TO:0000202"
"39785","LOC_Os12g37600","plant morphology trait","TO:0000017"
"39786","LOC_Os12g37600","plant structure morphology trait","TO:0000839"
"39787","LOC_Os12g37600","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39788","LOC_Os12g37600","cardinal organ part morphology trait","TO:0000754"
"39789","LOC_Os12g37600","leaf lamina morphology trait","TO:0000829"
"39790","LOC_Os12g37600","leaf lamina length","TO:0002690"
"39791","LOC_Os12g37610","plant morphology trait","TO:0000017"
"39792","LOC_Os12g37610","plant structure morphology trait","TO:0000839"
"39793","LOC_Os12g37610","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39794","LOC_Os12g37610","cardinal organ part morphology trait","TO:0000754"
"39795","LOC_Os12g37610","leaf lamina morphology trait","TO:0000829"
"39796","LOC_Os12g37610","leaf lamina length","TO:0002690"
"39797","LOC_Os12g37620","plant morphology trait","TO:0000017"
"39798","LOC_Os12g37620","plant structure morphology trait","TO:0000839"
"39799","LOC_Os12g37620","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39800","LOC_Os12g37620","cardinal organ part morphology trait","TO:0000754"
"39801","LOC_Os12g37620","leaf lamina morphology trait","TO:0000829"
"39802","LOC_Os12g37620","leaf lamina length","TO:0002690"
"39803","LOC_Os12g37630","plant morphology trait","TO:0000017"
"39804","LOC_Os12g37630","plant structure morphology trait","TO:0000839"
"39805","LOC_Os12g37630","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39806","LOC_Os12g37630","cardinal organ part morphology trait","TO:0000754"
"39807","LOC_Os12g37630","leaf lamina morphology trait","TO:0000829"
"39808","LOC_Os12g37630","leaf lamina length","TO:0002690"
"39809","LOC_Os12g37640","plant morphology trait","TO:0000017"
"39810","LOC_Os12g37640","plant structure morphology trait","TO:0000839"
"39811","LOC_Os12g37640","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39812","LOC_Os12g37640","cardinal organ part morphology trait","TO:0000754"
"39813","LOC_Os12g37640","leaf lamina morphology trait","TO:0000829"
"39814","LOC_Os12g37640","leaf lamina length","TO:0002690"
"39815","LOC_Os12g38040","plant morphology trait","TO:0000017"
"39816","LOC_Os12g38040","plant structure morphology trait","TO:0000839"
"39817","LOC_Os12g38040","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39818","LOC_Os12g38040","cardinal organ part morphology trait","TO:0000754"
"39819","LOC_Os12g38040","leaf lamina morphology trait","TO:0000829"
"39820","LOC_Os12g38040","leaf lamina width","TO:0002720"
"39821","LOC_Os12g38051","plant morphology trait","TO:0000017"
"39822","LOC_Os12g38051","plant structure morphology trait","TO:0000839"
"39823","LOC_Os12g38051","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39824","LOC_Os12g38051","cardinal organ part morphology trait","TO:0000754"
"39825","LOC_Os12g38051","leaf lamina morphology trait","TO:0000829"
"39826","LOC_Os12g38051","leaf lamina width","TO:0002720"
"39827","LOC_Os12g38090","plant morphology trait","TO:0000017"
"39828","LOC_Os12g38090","plant structure morphology trait","TO:0000839"
"39829","LOC_Os12g38090","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39830","LOC_Os12g38090","cardinal organ part morphology trait","TO:0000754"
"39831","LOC_Os12g38090","leaf lamina morphology trait","TO:0000829"
"39832","LOC_Os12g38090","leaf lamina width","TO:0002720"
"39833","LOC_Os12g38120","plant morphology trait","TO:0000017"
"39834","LOC_Os12g38120","plant structure morphology trait","TO:0000839"
"39835","LOC_Os12g38120","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39836","LOC_Os12g38120","cardinal organ part morphology trait","TO:0000754"
"39837","LOC_Os12g38120","leaf lamina morphology trait","TO:0000829"
"39838","LOC_Os12g38120","leaf lamina width","TO:0002720"
"39839","LOC_Os12g38130","plant morphology trait","TO:0000017"
"39840","LOC_Os12g38130","plant structure morphology trait","TO:0000839"
"39841","LOC_Os12g38130","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39842","LOC_Os12g38130","cardinal organ part morphology trait","TO:0000754"
"39843","LOC_Os12g38130","leaf lamina morphology trait","TO:0000829"
"39844","LOC_Os12g38130","leaf lamina width","TO:0002720"
"39845","LOC_Os12g38140","plant morphology trait","TO:0000017"
"39846","LOC_Os12g38140","plant structure morphology trait","TO:0000839"
"39847","LOC_Os12g38140","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39848","LOC_Os12g38140","cardinal organ part morphology trait","TO:0000754"
"39849","LOC_Os12g38140","leaf lamina morphology trait","TO:0000829"
"39850","LOC_Os12g38140","leaf lamina width","TO:0002720"
"39851","LOC_Os12g38150","plant morphology trait","TO:0000017"
"39852","LOC_Os12g38150","plant structure morphology trait","TO:0000839"
"39853","LOC_Os12g38150","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39854","LOC_Os12g38150","cardinal organ part morphology trait","TO:0000754"
"39855","LOC_Os12g38150","leaf lamina morphology trait","TO:0000829"
"39856","LOC_Os12g38150","leaf lamina width","TO:0002720"
"39857","LOC_Os12g38160","plant morphology trait","TO:0000017"
"39858","LOC_Os12g38160","plant structure morphology trait","TO:0000839"
"39859","LOC_Os12g38160","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39860","LOC_Os12g38160","cardinal organ part morphology trait","TO:0000754"
"39861","LOC_Os12g38160","leaf lamina morphology trait","TO:0000829"
"39862","LOC_Os12g38160","leaf lamina width","TO:0002720"
"39863","LOC_Os12g38510","yield trait","TO:0000371"
"39864","LOC_Os12g38510","shoot system yield trait","TO:0000327"
"39865","LOC_Os12g38510","plant dry weight","TO:0000352"
"39866","LOC_Os12g38510","relative total dry weight","TO:0000633"
"39867","LOC_Os12g38520","yield trait","TO:0000371"
"39868","LOC_Os12g38520","shoot system yield trait","TO:0000327"
"39869","LOC_Os12g38520","plant dry weight","TO:0000352"
"39870","LOC_Os12g38520","relative total dry weight","TO:0000633"
"39871","LOC_Os12g38540","yield trait","TO:0000371"
"39872","LOC_Os12g38540","shoot system yield trait","TO:0000327"
"39873","LOC_Os12g38540","plant dry weight","TO:0000352"
"39874","LOC_Os12g38540","relative total dry weight","TO:0000633"
"39875","LOC_Os12g38550","yield trait","TO:0000371"
"39876","LOC_Os12g38550","shoot system yield trait","TO:0000327"
"39877","LOC_Os12g38550","plant dry weight","TO:0000352"
"39878","LOC_Os12g38550","relative total dry weight","TO:0000633"
"39879","LOC_Os12g38730","plant morphology trait","TO:0000017"
"39880","LOC_Os12g38730","plant structure morphology trait","TO:0000839"
"39881","LOC_Os12g38730","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39882","LOC_Os12g38730","cardinal organ part morphology trait","TO:0000754"
"39883","LOC_Os12g38730","leaf lamina morphology trait","TO:0000829"
"39884","LOC_Os12g38730","leaf lamina width","TO:0002720"
"39885","LOC_Os12g38740","plant morphology trait","TO:0000017"
"39886","LOC_Os12g38740","plant structure morphology trait","TO:0000839"
"39887","LOC_Os12g38740","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39888","LOC_Os12g38740","cardinal organ part morphology trait","TO:0000754"
"39889","LOC_Os12g38740","leaf lamina morphology trait","TO:0000829"
"39890","LOC_Os12g38740","leaf lamina width","TO:0002720"
"39891","LOC_Os12g38750","plant morphology trait","TO:0000017"
"39892","LOC_Os12g38750","plant structure morphology trait","TO:0000839"
"39893","LOC_Os12g38750","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"39894","LOC_Os12g38750","cardinal organ part morphology trait","TO:0000754"
"39895","LOC_Os12g38750","leaf lamina morphology trait","TO:0000829"
"39896","LOC_Os12g38750","leaf lamina width","TO:0002720"
"39897","LOC_Os12g38910","biochemical trait","TO:0000277"
"39898","LOC_Os12g38910","mineral and ion content related trait","TO:0000465"
"39899","LOC_Os12g38910","molybdenum concentration","TO:0006056"
"39900","LOC_Os12g38920","biochemical trait","TO:0000277"
"39901","LOC_Os12g38920","mineral and ion content related trait","TO:0000465"
"39902","LOC_Os12g38920","molybdenum concentration","TO:0006056"
"39903","LOC_Os12g38930","biochemical trait","TO:0000277"
"39904","LOC_Os12g38930","mineral and ion content related trait","TO:0000465"
"39905","LOC_Os12g38930","molybdenum concentration","TO:0006056"
"39906","LOC_Os12g38940","biochemical trait","TO:0000277"
"39907","LOC_Os12g38940","mineral and ion content related trait","TO:0000465"
"39908","LOC_Os12g38940","molybdenum concentration","TO:0006056"
"39909","LOC_Os12g38950","biochemical trait","TO:0000277"
"39910","LOC_Os12g38950","mineral and ion content related trait","TO:0000465"
"39911","LOC_Os12g38950","molybdenum concentration","TO:0006056"
"39912","LOC_Os12g39480","plant morphology trait","TO:0000017"
"39913","LOC_Os12g39480","plant structure morphology trait","TO:0000839"
"39914","LOC_Os12g39480","whole plant morphology trait","TO:0000398"
"39915","LOC_Os12g39480","whole plant size","TO:1000012"
"39916","LOC_Os12g39480","plant height","TO:0000207"
"39917","LOC_Os12g39490","plant morphology trait","TO:0000017"
"39918","LOC_Os12g39490","plant structure morphology trait","TO:0000839"
"39919","LOC_Os12g39490","whole plant morphology trait","TO:0000398"
"39920","LOC_Os12g39490","whole plant size","TO:1000012"
"39921","LOC_Os12g39490","plant height","TO:0000207"
"39922","LOC_Os12g39880","biochemical trait","TO:0000277"
"39923","LOC_Os12g39880","biological process related trait","TO:0000283"
"39924","LOC_Os12g39880","physiological process related trait","TO:0000349"
"39925","LOC_Os12g39880","leaf area index","TO:0012001"
"39926","LOC_Os12g39890","biochemical trait","TO:0000277"
"39927","LOC_Os12g39890","biological process related trait","TO:0000283"
"39928","LOC_Os12g39890","physiological process related trait","TO:0000349"
"39929","LOC_Os12g39890","leaf area index","TO:0012001"
"39930","LOC_Os12g39900","biochemical trait","TO:0000277"
"39931","LOC_Os12g39900","biological process related trait","TO:0000283"
"39932","LOC_Os12g39900","physiological process related trait","TO:0000349"
"39933","LOC_Os12g39900","leaf area index","TO:0012001"
"39934","LOC_Os12g39910","biochemical trait","TO:0000277"
"39935","LOC_Os12g39910","biological process related trait","TO:0000283"
"39936","LOC_Os12g39910","physiological process related trait","TO:0000349"
"39937","LOC_Os12g39910","leaf area index","TO:0012001"
"39938","LOC_Os12g39930","biochemical trait","TO:0000277"
"39939","LOC_Os12g39930","metabolite content related trait","TO:0000281"
"39940","LOC_Os12g39930","phytochemical compound content","TO:0000674"
"39941","LOC_Os12g39930","chlorophyll content","TO:0000495"
"39942","LOC_Os12g39930","chlorophyll content in an extract","TO:0012003"
"39943","LOC_Os12g39940","biochemical trait","TO:0000277"
"39944","LOC_Os12g39940","metabolite content related trait","TO:0000281"
"39945","LOC_Os12g39940","phytochemical compound content","TO:0000674"
