"id","gene","GO_id"
"73650","GRMZM2G023028","GO:0080188"
"73651","GRMZM2G023028","GO:0005665"
"73652","GRMZM2G023028","GO:0006351"
"73653","GRMZM2G023028","GO:0003677"
"73654","GRMZM2G023028","GO:0003899"
"73655","GRMZM2G023028","GO:0046872"
"73656","GRMZM2G023028","GO:0008270"
"73657","GRMZM2G157586","GO:0006231"
"73658","GRMZM2G157586","GO:0004799"
"73659","GRMZM2G157588","GO:0051259"
"73660","GRMZM2G157588","GO:0051087"
"73661","GRMZM2G157588","GO:0006457"
"73662","GRMZM2G157589","GO:0008168"
"73663","GRMZM2G157589","GO:0006306"
"73664","GRMZM2G157589","GO:0016740"
"73665","GRMZM2G157589","GO:0032259"
"73666","GRMZM2G157589","GO:0003677"
"73667","GRMZM2G078959","GO:0007067"
"73668","GRMZM2G078959","GO:0005819"
"73669","GRMZM2G078959","GO:0005874"
"73670","GRMZM2G078954","GO:0006355"
"73671","GRMZM2G078954","GO:0003677"
"73672","GRMZM2G382029","GO:0003682"
"73673","GRMZM2G382029","GO:0003677"
"73674","GRMZM2G127598","GO:0005829"
"73675","GRMZM2G127598","GO:0005739"
"73676","GRMZM2G127598","GO:0009451"
"73677","AC197847.3_FG001","GO:0016705"
"73678","AC197847.3_FG001","GO:0055114"
"73679","AC197847.3_FG001","GO:0020037"
"73680","AC197847.3_FG001","GO:0009055"
"73681","GRMZM2G127591","GO:0005794"
"73682","GRMZM2G127591","GO:0016020"
"73683","GRMZM2G127591","GO:0015780"
"73684","GRMZM2G127591","GO:0016021"
"73685","GRMZM2G066101","GO:0042555"
"73686","GRMZM2G066101","GO:0032508"
"73687","GRMZM2G066101","GO:0006270"
"73688","GRMZM2G066101","GO:0017111"
"73689","GRMZM2G066101","GO:0000166"
"73690","GRMZM2G066101","GO:0006260"
"73691","GRMZM2G066101","GO:0003677"
"73692","GRMZM2G066101","GO:0003678"
"73693","GRMZM2G066101","GO:0005829"
"73694","GRMZM2G066101","GO:0005524"
"73695","GRMZM2G066107","GO:0006508"
"73696","GRMZM2G066107","GO:0008233"
"73697","GRMZM2G066107","GO:0016020"
"73698","GRMZM2G341027","GO:0031087"
"73699","GRMZM2G341027","GO:0033962"
"73700","GRMZM2G341027","GO:0017148"
"73701","AF466202.2_FG006","GO:0016310"
"73702","AF466202.2_FG006","GO:0016301"
"73703","AF466202.2_FG007","GO:0055114"
"73704","AF466202.2_FG007","GO:0016491"
"73705","AC199526.5_FG002","GO:0004478"
"73706","AC199526.5_FG002","GO:0009809"
"73707","AC199526.5_FG002","GO:0005507"
"73708","AC199526.5_FG002","GO:0005730"
"73709","AC199526.5_FG002","GO:0005618"
"73710","AC199526.5_FG002","GO:0006730"
"73711","AC199526.5_FG002","GO:0006555"
"73712","AC199526.5_FG002","GO:0000166"
"73713","AC199526.5_FG002","GO:0006556"
"73714","AC199526.5_FG002","GO:0016740"
"73715","AC199526.5_FG002","GO:0009506"
"73716","AC199526.5_FG002","GO:0005886"
"73717","AC199526.5_FG002","GO:0009409"
"73718","AC199526.5_FG002","GO:0009651"
"73719","AC199526.5_FG002","GO:0046872"
"73720","AC199526.5_FG002","GO:0005829"
"73721","AC199526.5_FG002","GO:0005524"
"73722","AF466202.2_FG001","GO:0046872"
"73723","AF466202.2_FG001","GO:0055114"
"73724","AF466202.2_FG001","GO:0016616"
"73725","AF466202.2_FG001","GO:0016491"
"73726","GRMZM2G405178","GO:0016740"
"73727","GRMZM2G405178","GO:0032259"
"73728","GRMZM2G405178","GO:0008757"
"73729","GRMZM2G128214","GO:0016310"
"73730","GRMZM2G128214","GO:0007205"
"73731","GRMZM2G128214","GO:0008152"
"73732","GRMZM2G128214","GO:0003951"
"73733","GRMZM2G128214","GO:0004143"
"73734","GRMZM2G128215","GO:0005515"
"73735","GRMZM2G128212","GO:0008270"
"73736","GRMZM2G128212","GO:0005622"
"73737","AC203947.3_FG001","GO:0016772"
"73738","GRMZM2G128219","GO:0016787"
"73739","GRMZM2G128219","GO:0008152"
"73740","GRMZM2G140328","GO:0046872"
"73741","GRMZM2G140328","GO:0006812"
"73742","GRMZM2G140328","GO:0016021"
"73743","GRMZM2G140328","GO:0016020"
"73744","GRMZM2G140328","GO:0070588"
"73745","GRMZM2G140328","GO:0005516"
"73746","GRMZM2G140328","GO:0005388"
"73747","GRMZM2G140328","GO:0000166"
"73748","GRMZM2G140328","GO:0005524"
"73749","GRMZM2G152955","GO:0003735"
"73750","GRMZM2G152955","GO:0006412"
"73751","GRMZM2G152955","GO:0005840"
"73752","GRMZM2G152955","GO:0005622"
"73753","GRMZM2G333775","GO:0008080"
"73754","GRMZM2G152952","GO:0016020"
"73755","GRMZM2G152952","GO:0008121"
"73756","GRMZM2G152952","GO:0006122"
"73757","GRMZM2G152952","GO:0005739"
"73758","GRMZM2G152952","GO:0005743"
"73759","GRMZM2G152952","GO:0022900"
"73760","GRMZM2G152952","GO:0070469"
"73761","GRMZM2G379237","GO:0016787"
"73762","GRMZM2G379237","GO:0006541"
"73763","GRMZM2G152958","GO:0005737"
"73764","GRMZM2G152958","GO:0009941"
"73765","GRMZM2G152958","GO:0050660"
"73766","GRMZM2G152958","GO:0005730"
"73767","GRMZM2G152958","GO:0016668"
"73768","GRMZM2G152958","GO:0045454"
"73769","GRMZM2G152958","GO:0046685"
"73770","GRMZM2G152958","GO:0055114"
"73771","GRMZM2G152958","GO:0016491"
"73772","GRMZM2G538064","GO:0003824"
"73773","GRMZM2G538064","GO:0005975"
"73774","GRMZM2G538064","GO:0004553"
"73775","GRMZM2G129169","GO:0009737"
"73776","GRMZM2G129169","GO:0043231"
"73777","GRMZM2G129169","GO:0051020"
"73778","GRMZM2G129169","GO:0010228"
"73779","GRMZM2G129169","GO:0010427"
"73780","GRMZM2G129169","GO:0005525"
"73781","GRMZM2G155980","GO:0008270"
"73782","GRMZM2G155980","GO:0003677"
"73783","GRMZM2G037015","GO:0009507"
"73784","GRMZM2G037015","GO:0005774"
"73785","GRMZM2G037015","GO:0005886"
"73786","GRMZM2G058070","GO:0009535"
"73787","GRMZM2G058070","GO:0009579"
"73788","GRMZM2G058070","GO:0009570"
"73789","GRMZM2G058070","GO:0016020"
"73790","GRMZM2G058070","GO:0031977"
"73791","GRMZM2G058070","GO:0009543"
"73792","GRMZM2G058070","GO:0048046"
"73793","GRMZM2G058070","GO:0005509"
"73794","GRMZM2G058070","GO:0019898"
"73795","GRMZM2G058070","GO:0009654"
"73796","GRMZM2G058070","GO:0015979"
"73797","GRMZM2G058070","GO:0009507"
"73798","GRMZM2G435001","GO:0003677"
"73799","GRMZM2G370519","GO:0016705"
"73800","GRMZM2G370519","GO:0055114"
"73801","GRMZM2G370519","GO:0020037"
"73802","GRMZM2G370519","GO:0009055"
"73803","GRMZM2G135839","GO:0016787"
"73804","GRMZM2G383778","GO:0016491"
"73805","GRMZM2G383778","GO:0055114"
"73806","GRMZM2G383778","GO:0003676"
"73807","GRMZM2G383778","GO:0000166"
"73808","GRMZM2G370510","GO:0005794"
"73809","GRMZM2G370510","GO:0016020"
"73810","GRMZM2G384762","GO:0006508"
"73811","GRMZM2G384762","GO:0008234"
"73812","GRMZM2G384762","GO:0016888"
"73813","GRMZM2G073868","GO:0005634"
"73814","GRMZM2G073868","GO:0003677"
"73815","AC203424.3_FG001","GO:0072546"
"73816","GRMZM2G065451","GO:0005634"
"73817","GRMZM2G065451","GO:0003677"
"73818","GRMZM2G073860","GO:0016787"
"73819","GRMZM2G073860","GO:0016036"
"73820","GRMZM2G073860","GO:0046872"
"73821","GRMZM2G073860","GO:0009505"
"73822","GRMZM2G073860","GO:0003993"
"73823","GRMZM2G073861","GO:0003677"
"73824","GRMZM2G333952","GO:0033177"
"73825","GRMZM2G333952","GO:0015078"
"73826","GRMZM2G333952","GO:0015991"
"73827","GRMZM2G057955","GO:0010063"
"73828","GRMZM2G057955","GO:0010026"
"73829","GRMZM2G057955","GO:0009737"
"73830","GRMZM2G057955","GO:0048765"
"73831","GRMZM2G057955","GO:0009753"
"73832","GRMZM2G057955","GO:0009913"
"73833","GRMZM2G057955","GO:0010228"
"73834","GRMZM2G057955","GO:0080147"
"73835","GRMZM2G057955","GO:1900033"
"73836","GRMZM2G057955","GO:0009751"
"73837","GRMZM2G057955","GO:0003677"
"73838","GRMZM2G057955","GO:0009651"
"73839","GRMZM2G057955","GO:0003682"
"73840","GRMZM2G057950","GO:0003735"
"73841","GRMZM2G057950","GO:0006412"
"73842","GRMZM2G057950","GO:0015934"
"73843","GRMZM2G057950","GO:0005840"
"73844","GRMZM2G057950","GO:0005622"
"73845","GRMZM2G150557","GO:0015297"
"73846","GRMZM2G150557","GO:0016020"
"73847","GRMZM2G150557","GO:0006855"
"73848","GRMZM2G150557","GO:0015238"
"73849","GRMZM2G402006","GO:0043531"
"73850","GRMZM2G057959","GO:0009738"
"73851","GRMZM2G402002","GO:0080008"
"73852","GRMZM2G402002","GO:0005634"
"73853","GRMZM2G402002","GO:0009793"
"73854","GRMZM2G402002","GO:0045892"
"73855","GRMZM2G402002","GO:0003676"
"73856","GRMZM2G402002","GO:0005829"
"73857","GRMZM2G402002","GO:0010100"
"73858","GRMZM2G100380","GO:0005515"
"73859","GRMZM2G060564","GO:0005886"
"73860","GRMZM2G021464","GO:0003676"
"73861","GRMZM2G021464","GO:0030529"
"73862","GRMZM2G054603","GO:0004497"
"73863","GRMZM2G054603","GO:0046872"
"73864","GRMZM2G054603","GO:0020037"
"73865","GRMZM2G054603","GO:0016705"
"73866","GRMZM2G054603","GO:0009055"
"73867","GRMZM2G054603","GO:0055114"
"73868","GRMZM2G159388","GO:0005783"
"73869","GRMZM2G159388","GO:0009506"
"73870","GRMZM2G159388","GO:0005886"
"73871","GRMZM2G178829","GO:0005515"
"73872","GRMZM2G080824","GO:0055114"
"73873","GRMZM2G080824","GO:0004601"
"73874","GRMZM2G080824","GO:0020037"
"73875","GRMZM2G080824","GO:0006979"
"73876","GRMZM2G080825","GO:0008168"
"73877","GRMZM2G080825","GO:0008152"
"73878","GRMZM5G899366","GO:0016779"
"73879","GRMZM5G899366","GO:0016740"
"73880","GRMZM5G899366","GO:0006351"
"73881","GRMZM5G899366","GO:0003677"
"73882","GRMZM5G899366","GO:0003899"
"73883","GRMZM5G899366","GO:0009507"
"73884","GRMZM2G384463","GO:0003735"
"73885","GRMZM2G384463","GO:0005840"
"73886","GRMZM2G384463","GO:0006412"
"73887","GRMZM2G384463","GO:0005622"
"73888","GRMZM2G307992","GO:0005773"
"73889","GRMZM2G111407","GO:0046686"
"73890","GRMZM2G111407","GO:0005829"
"73891","GRMZM2G030099","GO:0016021"
"73892","AC217842.3_FG001","GO:0005737"
"73893","AC217842.3_FG001","GO:0006468"
"73894","AC217842.3_FG001","GO:0005730"
"73895","AC217842.3_FG001","GO:0005634"
"73896","AC217842.3_FG001","GO:0004674"
"73897","AC217842.3_FG001","GO:0005524"
"73898","GRMZM2G030097","GO:0016787"
"73899","GRMZM2G030097","GO:0005507"
"73900","GRMZM2G030097","GO:0008270"
"73901","GRMZM2G030097","GO:0008152"
"73902","GRMZM5G817395","GO:0008569"
"73903","GRMZM5G817395","GO:0007018"
"73904","GRMZM5G817395","GO:0000166"
"73905","GRMZM5G817395","GO:0005874"
"73906","GRMZM5G817395","GO:0005875"
"73907","GRMZM5G817395","GO:0005524"
"73908","GRMZM2G154366","GO:0048046"
"73909","GRMZM2G154366","GO:0016036"
"73910","GRMZM2G154366","GO:0016020"
"73911","GRMZM2G154366","GO:0006629"
"73912","GRMZM2G459702","GO:0001522"
"73913","GRMZM2G459702","GO:0003723"
"73914","GRMZM2G459702","GO:0009982"
"73915","GRMZM2G021790","GO:0003700"
"73916","GRMZM2G021790","GO:0006355"
"73917","GRMZM2G021790","GO:0005634"
"73918","GRMZM2G021796","GO:0046872"
"73919","GRMZM2G021796","GO:0008270"
"73920","GRMZM2G021796","GO:0005515"
"73921","GRMZM2G058923","GO:0003735"
"73922","GRMZM2G058923","GO:0015934"
"73923","GRMZM2G058923","GO:0005840"
"73924","GRMZM2G058923","GO:0006412"
"73925","GRMZM2G473697","GO:0015696"
"73926","GRMZM2G473697","GO:0016020"
"73927","GRMZM2G473697","GO:0008519"
"73928","GRMZM2G473697","GO:0072488"
"73929","GRMZM2G451281","GO:0016020"
"73930","GRMZM2G451281","GO:0008121"
"73931","GRMZM2G451281","GO:0006122"
"73932","GRMZM2G451281","GO:0005739"
"73933","GRMZM2G451281","GO:0005743"
"73934","GRMZM2G451281","GO:0022900"
"73935","GRMZM2G451281","GO:0070469"
"73936","GRMZM2G141491","GO:0005215"
"73937","GRMZM2G141491","GO:0016020"
"73938","GRMZM2G141491","GO:0006810"
"73939","GRMZM2G059033","GO:0005515"
"73940","GRMZM2G059033","GO:0003676"
"73941","GRMZM2G158039","GO:0005840"
"73942","GRMZM2G158039","GO:0005622"
"73943","GRMZM2G158039","GO:0003735"
"73944","GRMZM2G158039","GO:0006412"
"73945","GRMZM2G158039","GO:0055114"
"73946","GRMZM2G158039","GO:0016491"
"73947","GRMZM2G059037","GO:0006325"
"73948","GRMZM2G059037","GO:0051754"
"73949","GRMZM2G059037","GO:0005515"
"73950","GRMZM2G059037","GO:0000228"
"73951","GRMZM2G059037","GO:0010032"
"73952","GRMZM2G059037","GO:0051455"
"73953","GRMZM2G059037","GO:0007062"
"73954","GRMZM2G059039","GO:0005488"
"73955","GRMZM2G158034","GO:0000911"
"73956","GRMZM2G158034","GO:0016020"
"73957","GRMZM2G158034","GO:0022626"
"73958","GRMZM2G158034","GO:0005730"
"73959","GRMZM2G158034","GO:0005618"
"73960","GRMZM2G158034","GO:0009965"
"73961","GRMZM2G158034","GO:0005622"
"73962","GRMZM2G158034","GO:0003735"
"73963","GRMZM2G158034","GO:0010090"
"73964","GRMZM2G158034","GO:0006412"
"73965","GRMZM2G158034","GO:0009507"
"73966","GRMZM2G434839","GO:0031072"
"73967","GRMZM2G434839","GO:0006457"
"73968","GRMZM2G434839","GO:0051082"
"73969","GRMZM2G093254","GO:0008565"
"73970","GRMZM2G093254","GO:0009535"
"73971","GRMZM2G093254","GO:0043235"
"73972","GRMZM2G093254","GO:0009306"
"73973","GRMZM2G093254","GO:0016021"
"73974","GRMZM2G093254","GO:0016020"
"73975","GRMZM2G093254","GO:0009567"
"73976","GRMZM2G093254","GO:0015450"
"73977","GRMZM2G093254","GO:0031361"
"73978","GRMZM2G093254","GO:0009688"
"73979","GRMZM2G093254","GO:0010027"
"73980","GRMZM2G093254","GO:0009507"
"73981","GRMZM2G074844","GO:0005515"
"73982","GRMZM2G146913","GO:0046686"
"73983","GRMZM2G146913","GO:0016740"
"73984","GRMZM2G146913","GO:0005515"
"73985","GRMZM2G146913","GO:0006749"
"73986","GRMZM2G137528","GO:0005737"
"73987","GRMZM2G137528","GO:0016787"
"73988","GRMZM2G137528","GO:0017111"
"73989","GRMZM2G137528","GO:0000166"
"73990","GRMZM2G137528","GO:0030163"
"73991","GRMZM2G137528","GO:0005524"
"73992","GRMZM2G076993","GO:0015930"
"73993","GRMZM2G076993","GO:0006807"
"73994","GRMZM2G076993","GO:0055114"
"73995","GRMZM2G408096","GO:0005515"
"73996","GRMZM2G408096","GO:0005634"
"73997","GRMZM2G408096","GO:0008270"
"73998","GRMZM2G408096","GO:0006352"
"73999","GRMZM2G408096","GO:0003677"
"74000","GRMZM2G408096","GO:0046872"
"74001","GRMZM2G408096","GO:0016570"
"74002","GRMZM2G059981","GO:0005507"
"74003","GRMZM2G137525","GO:0005634"
"74004","GRMZM2G137525","GO:0003676"
"74005","GRMZM2G024948","GO:0006355"
"74006","GRMZM2G024948","GO:0005634"
"74007","GRMZM2G024948","GO:0003677"
"74008","GRMZM5G889138","GO:0005747"
"74009","GRMZM5G889138","GO:0051287"
"74010","GRMZM5G889138","GO:0016020"
"74011","GRMZM5G889138","GO:0005739"
"74012","GRMZM5G889138","GO:0006120"
"74013","GRMZM5G889138","GO:0022900"
"74014","GRMZM5G889138","GO:0016651"
"74015","GRMZM5G889138","GO:0008137"
"74016","GRMZM5G889138","GO:0048038"
"74017","GRMZM2G056870","GO:0005737"
"74018","GRMZM2G056870","GO:0005829"
"74019","GRMZM2G056870","GO:0022626"
"74020","GRMZM2G056870","GO:0051603"
"74021","GRMZM2G056870","GO:0019773"
"74022","GRMZM2G056870","GO:0005634"
"74023","GRMZM2G056870","GO:0004540"
"74024","GRMZM2G056870","GO:0004298"
"74025","GRMZM2G056870","GO:0006511"
"74026","GRMZM2G056870","GO:0005886"
"74027","GRMZM2G056870","GO:0046686"
"74028","GRMZM2G056870","GO:0008233"
"74029","GRMZM2G056870","GO:0005774"
"74030","GRMZM2G078178","GO:0009733"
"74031","GRMZM2G078178","GO:0010087"
"74032","GRMZM2G078178","GO:0010305"
"74033","GRMZM2G078178","GO:0009734"
"74034","GRMZM2G028216","GO:0009941"
"74035","GRMZM2G028216","GO:0005840"
"74036","GRMZM2G028216","GO:0009570"
"74037","GRMZM2G028216","GO:0009295"
"74038","GRMZM2G028216","GO:0003735"
"74039","GRMZM2G028216","GO:0005622"
"74040","GRMZM2G028216","GO:0006412"
"74041","GRMZM2G028216","GO:0009507"
"74042","GRMZM2G028219","GO:0008270"
"74043","GRMZM2G028219","GO:0055114"
"74044","GRMZM2G028219","GO:0004601"
"74045","GRMZM2G028219","GO:0020037"
"74046","GRMZM2G028219","GO:0006979"
"74047","GRMZM2G028218","GO:0048573"
"74048","GRMZM2G028218","GO:0043462"
"74049","GRMZM2G028218","GO:0006457"
"74050","GRMZM2G028218","GO:0005730"
"74051","GRMZM2G028218","GO:0005618"
"74052","GRMZM2G028218","GO:0031072"
"74053","GRMZM2G028218","GO:0009911"
"74054","GRMZM2G028218","GO:0051082"
"74055","GRMZM2G028218","GO:0005886"
"74056","GRMZM2G028218","GO:0009651"
"74057","GRMZM2G028218","GO:0005829"
"74058","GRMZM2G028218","GO:0009506"
"74059","AC233855.1_FG006","GO:0009987"
"74060","GRMZM2G348956","GO:0006298"
"74061","GRMZM2G348956","GO:0045005"
"74062","GRMZM2G348956","GO:0017111"
"74063","GRMZM2G348956","GO:0000166"
"74064","GRMZM2G348956","GO:0030983"
"74065","GRMZM2G348956","GO:0003684"
"74066","GRMZM2G348956","GO:0005524"
"74067","GRMZM5G845962","GO:0016772"
"74068","GRMZM5G845962","GO:0009693"
"74069","GRMZM5G845962","GO:0009611"
"74070","GRMZM5G845962","GO:0046777"
"74071","GRMZM5G845962","GO:0010120"
"74072","GRMZM5G845962","GO:0004674"
"74073","GRMZM5G845962","GO:0009873"
"74074","GRMZM5G845962","GO:0045893"
"74075","GRMZM5G845962","GO:0009651"
"74076","GRMZM5G845962","GO:0045860"
"74077","GRMZM5G845962","GO:0030295"
"74078","GRMZM5G845962","GO:0005524"
"74079","GRMZM2G374986","GO:0003682"
"74080","GRMZM2G374986","GO:0003677"
"74081","GRMZM2G374989","GO:0048268"
"74082","GRMZM2G374989","GO:0005543"
"74083","GRMZM2G374989","GO:0016021"
"74084","GRMZM2G374989","GO:0016020"
"74085","GRMZM2G374989","GO:0005545"
"74086","GRMZM2G374989","GO:0006820"
"74087","GRMZM2G374989","GO:0030276"
"74088","GRMZM2G374989","GO:0005452"
"74089","GRMZM2G374989","GO:0030118"
"74090","AC195860.3_FG006","GO:0003735"
"74091","AC195860.3_FG006","GO:0015934"
"74092","AC195860.3_FG006","GO:0003723"
"74093","AC195860.3_FG006","GO:0006412"
"74094","GRMZM2G348480","GO:0006508"
"74095","GRMZM2G348480","GO:0008234"
"74096","GRMZM2G159811","GO:0016787"
"74097","GRMZM2G159811","GO:0006470"
"74098","GRMZM2G159811","GO:0004722"
"74099","GRMZM2G159811","GO:0046872"
"74100","GRMZM2G135011","GO:0046872"
"74101","GRMZM2G135011","GO:0008270"
"74102","GRMZM2G135011","GO:0005515"
"74103","GRMZM2G444623","GO:0006508"
"74104","GRMZM2G444623","GO:0004190"
"74105","GRMZM2G444621","GO:0009737"
"74106","GRMZM2G444621","GO:0019722"
"74107","GRMZM2G444621","GO:0005634"
"74108","GRMZM2G444621","GO:0005509"
"74109","GRMZM2G444621","GO:0009414"
"74110","GRMZM2G444621","GO:0009651"
"74111","GRMZM2G444621","GO:0005829"
"74112","GRMZM2G135018","GO:0003700"
"74113","GRMZM2G135018","GO:0006355"
"74114","GRMZM2G135018","GO:0046983"
"74115","GRMZM2G135018","GO:0005634"
"74116","GRMZM2G340139","GO:0046872"
"74117","GRMZM2G340139","GO:0006812"
"74118","GRMZM2G340139","GO:0016021"
"74119","GRMZM2G340139","GO:0016020"
"74120","GRMZM2G340139","GO:0070588"
"74121","GRMZM2G340139","GO:0005516"
"74122","GRMZM2G340139","GO:0005388"
"74123","GRMZM2G340139","GO:0000166"
"74124","GRMZM2G340139","GO:0005524"
"74125","GRMZM2G031761","GO:0009535"
"74126","GRMZM2G031761","GO:0009941"
"74127","GRMZM2G031761","GO:0031408"
"74128","GRMZM2G031761","GO:0000304"
"74129","GRMZM2G031761","GO:0016020"
"74130","GRMZM2G031761","GO:0010380"
"74131","GRMZM2G031761","GO:0005515"
"74132","GRMZM2G031761","GO:0009507"
"74133","GRMZM2G035068","GO:0005524"
"74134","GRMZM2G035068","GO:0003676"
"74135","GRMZM2G035068","GO:0004386"
"74136","GRMZM2G047347","GO:0004084"
"74137","GRMZM2G047347","GO:0052654"
"74138","GRMZM2G047347","GO:0052655"
"74139","GRMZM2G047347","GO:0052656"
"74140","GRMZM2G047347","GO:0016740"
"74141","GRMZM2G047347","GO:0008152"
"74142","GRMZM2G047347","GO:0009081"
"74143","GRMZM2G047347","GO:0009507"
"74144","GRMZM2G047341","GO:0016021"
"74145","GRMZM2G035063","GO:0005737"
"74146","GRMZM2G035063","GO:0009408"
"74147","GRMZM2G035063","GO:0005507"
"74148","GRMZM2G035063","GO:0006457"
"74149","GRMZM2G035063","GO:0005739"
"74150","GRMZM2G075710","GO:0016021"
"74151","GRMZM2G075715","GO:0009733"
"74152","GRMZM2G075715","GO:0005634"
"74153","GRMZM2G075715","GO:0006355"
"74154","GRMZM2G075715","GO:0005515"
"74155","GRMZM2G075715","GO:0003677"
"74156","GRMZM2G075715","GO:0009908"
"74157","GRMZM2G075719","GO:0000166"
"74158","GRMZM2G075719","GO:0032940"
"74159","GRMZM2G075719","GO:0005886"
"74160","GRMZM2G075719","GO:0015031"
"74161","GRMZM2G075719","GO:0007264"
"74162","GRMZM2G075719","GO:0005525"
"74163","GRMZM2G045278","GO:0009409"
"74164","GRMZM2G045278","GO:0009506"
"74165","GRMZM2G045278","GO:0005886"
"74166","GRMZM2G077711","GO:0009904"
"74167","GRMZM2G077711","GO:0007015"
"74168","GRMZM2G077711","GO:0071483"
"74169","GRMZM2G077711","GO:0009903"
"74170","GRMZM2G045270","GO:0003735"
"74171","GRMZM2G045270","GO:0005840"
"74172","GRMZM2G045270","GO:0006412"
"74173","GRMZM2G002077","GO:0016866"
"74174","GRMZM2G002077","GO:0030244"
"74175","GRMZM5G849889","GO:0046872"
"74176","GRMZM5G849889","GO:0030001"
"74177","GRMZM2G162048","GO:0050660"
"74178","GRMZM2G162048","GO:0016614"
"74179","GRMZM2G162048","GO:0008762"
"74180","GRMZM2G162048","GO:0008131"
"74181","GRMZM2G162048","GO:0009690"
"74182","GRMZM2G162048","GO:0055114"
"74183","GRMZM2G162048","GO:0019139"
"74184","GRMZM2G088356","GO:0009793"
"74185","GRMZM2G088356","GO:0016020"
"74186","GRMZM2G047695","GO:0009570"
"74187","GRMZM2G047695","GO:0009507"
"74188","GRMZM2G453118","GO:0003735"
"74189","GRMZM2G453118","GO:0005840"
"74190","GRMZM2G453118","GO:0006412"
"74191","GRMZM2G453118","GO:0005622"
"74192","GRMZM2G453111","GO:0035194"
"74193","GRMZM2G033724","GO:0003824"
"74194","GRMZM2G033724","GO:0008152"
"74195","GRMZM2G340032","GO:0046034"
"74196","GRMZM2G340032","GO:0015992"
"74197","GRMZM2G041694","GO:0080024"
"74198","GRMZM2G041694","GO:0080026"
"74199","GRMZM2G041694","GO:0005777"
"74200","GRMZM2G041694","GO:0000166"
"74201","GRMZM2G041694","GO:0048767"
"74202","GRMZM2G041694","GO:0055114"
"74203","GRMZM2G041694","GO:0016491"
"74204","GRMZM2G041697","GO:0006139"
"74205","GRMZM2G041697","GO:0005829"
"74206","GRMZM2G041697","GO:0032784"
"74207","GRMZM2G041697","GO:0016788"
"74208","GRMZM2G041697","GO:0009790"
"74209","GRMZM2G041697","GO:0006357"
"74210","GRMZM2G041697","GO:0003723"
"74211","GRMZM2G041697","GO:0005515"
"74212","GRMZM2G041697","GO:0009506"
"74213","GRMZM2G041699","GO:0008152"
"74214","GRMZM2G041699","GO:0050403"
"74215","GRMZM2G041699","GO:0016758"
"74216","GRMZM2G041699","GO:0050502"
"74217","GRMZM2G169967","GO:0006949"
"74218","GRMZM2G169967","GO:0005576"
"74219","GRMZM2G169967","GO:0019953"
"74220","GRMZM2G169966","GO:0003700"
"74221","GRMZM2G169966","GO:0006355"
"74222","GRMZM2G169966","GO:0043565"
"74223","GRMZM2G092128","GO:0016567"
"74224","GRMZM2G092128","GO:0004842"
"74225","GRMZM2G092128","GO:0000151"
"74226","GRMZM2G092128","GO:0005488"
"74227","GRMZM2G015933","GO:0016310"
"74228","GRMZM2G015933","GO:0016301"
"74229","GRMZM5G824463","GO:0004674"
"74230","GRMZM5G824463","GO:0006468"
"74231","GRMZM5G824463","GO:0016772"
"74232","GRMZM5G824463","GO:0005524"
"74233","GRMZM2G045185","GO:0005515"
"74234","GRMZM2G045188","GO:0009506"
"74235","GRMZM2G045188","GO:0005886"
"74236","GRMZM2G103742","GO:0003700"
"74237","GRMZM2G103742","GO:0043565"
"74238","GRMZM2G103742","GO:0006355"
"74239","GRMZM2G103740","GO:0005730"
"74240","GRMZM2G103740","GO:0017111"
"74241","GRMZM2G103740","GO:0000166"
"74242","GRMZM2G103740","GO:0006260"
"74243","GRMZM2G103740","GO:0003677"
"74244","GRMZM2G103740","GO:0005524"
"74245","GRMZM2G036007","GO:0046854"
"74246","GRMZM2G036007","GO:0009507"
"74247","GRMZM2G149865","GO:0006400"
"74248","GRMZM2G149865","GO:0008168"
"74249","GRMZM2G149865","GO:0032259"
"74250","GRMZM2G149865","GO:0003676"
"74251","GRMZM2G149865","GO:0080180"
"74252","GRMZM2G446666","GO:0016021"
"74253","GRMZM2G446666","GO:0022857"
"74254","GRMZM2G446666","GO:0055085"
"74255","GRMZM2G018876","GO:0008270"
"74256","GRMZM2G018876","GO:0005622"
"74257","GRMZM2G149869","GO:0006952"
"74258","GRMZM2G548024","GO:0003924"
"74259","GRMZM2G548024","GO:0005525"
"74260","GRMZM2G092129","GO:0043565"
"74261","GRMZM2G092129","GO:0009414"
"74262","GRMZM2G092129","GO:0005783"
"74263","GRMZM2G092129","GO:0031965"
"74264","GRMZM2G092129","GO:0008289"
"74265","GRMZM2G092129","GO:0009958"
"74266","GRMZM2G092129","GO:0045892"
"74267","GRMZM2G092129","GO:0005515"
"74268","GRMZM2G092129","GO:0005886"
"74269","GRMZM2G092129","GO:0009651"
"74270","GRMZM2G120244","GO:0007018"
"74271","GRMZM2G120244","GO:0005524"
"74272","GRMZM2G120244","GO:0003777"
"74273","GRMZM2G120244","GO:0005875"
"74274","GRMZM2G120246","GO:0003824"
"74275","GRMZM2G120246","GO:0008152"
"74276","GRMZM2G072298","GO:0016746"
"74277","GRMZM2G072298","GO:0008152"
"74278","GRMZM2G166297","GO:0016787"
"74279","GRMZM2G166297","GO:0048838"
"74280","GRMZM2G166297","GO:0006470"
"74281","GRMZM2G166297","GO:0004722"
"74282","GRMZM2G166297","GO:0010030"
